YearValue,HydroID,Rain
2005,364383,570.8870443
2006,364383,940.0439941
2007,364383,830.9098463
2008,364383,989.8637947
2009,364383,840.1808069
2010,364383,729.9056962
2011,364383,735.4238983
1999,364918,1147.473264
2000,364918,1160.254328
2001,364918,1054.096218
2002,364918,990.0205924
2003,364918,812.2948955
2004,364918,722.2824124
2005,364918,581.3480298
2006,364918,942.4182452
2007,364918,836.4980844
2008,364918,997.3868465
2009,364918,852.4713143
2010,364918,747.3394715
2011,364918,743.1518557
2012,364918,883.2361774
2013,364918,872.3415392
2014,364918,1093.589379
2015,364918,781.5308627
2016,364918,803.0322498
2017,364918,626.252505
2018,364918,938.1391073
1990,364931,641.9391698
1991,364931,736.5614366
1992,364931,721.1573133
1993,364931,776.4939744
1994,364931,1079.820318
1995,364931,796.7238714
1996,364931,683.4896246
2008,364178,981.450584
2009,364178,849.8198382
2010,364178,755.4810148
2011,364178,732.3324789
2012,364178,874.9365671
2013,364178,919.9801284
2014,364178,1113.26342
2015,364178,780.5060801
2016,364178,813.6564092
2017,364178,676.9930676
2018,364178,951.5291073
1990,364197,644.795213
1991,364197,726.0476868
1992,364197,724.8057521
1993,364197,784.0677435
1994,364197,1090.726642
1995,364197,821.7331997
1996,364197,689.2748828
1997,364197,692.6934693
1998,364197,862.9467907
1999,364197,1162.790698
2000,364197,1173.020528
2001,364197,1060.445387
2002,364197,996.2342346
2003,364197,822.7067051
2004,364197,726.7758769
2005,364197,575.8245808
2012,364383,874.4774997
2013,364383,852.4713143
2014,364383,1070.457514
2015,364383,772.5706516
2016,364383,789.1040513
2017,364383,601.1783095
2018,364383,919.4387746
1990,364384,655.2049481
1991,364384,724.7006986
1992,364384,773.2755954
1993,364384,789.9767747
1994,364384,1090.203432
1995,364384,807.7674922
1996,364384,694.8208057
1997,364384,704.3741636
1998,364384,869.0664488
1999,364384,1119.921158
2000,364384,1149.98045
2001,364384,1040.71268
2002,364384,962.7604267
2003,364384,791.3521042
2004,364384,707.2535928
2005,364384,561.4507888
2006,364384,933.8986533
2007,364384,813.2990663
2008,364384,987.5762903
2009,364384,833.4027836
2012,363919,871.1256686
2013,363919,878.9508842
2014,363919,1090.607687
2015,363919,767.7543186
2016,363919,798.7092858
2017,363919,646.6464913
2018,363919,933.1143625
1990,363959,658.4752347
1991,363959,717.1749046
1992,363959,776.3975155
1993,363959,788.2208279
1994,363959,1086.295299
1995,363959,816.9801147
1996,363959,699.1540236
1997,363959,708.8076438
1998,363959,869.4744896
1999,363959,1127.955243
2000,363959,1161.440186
2001,363959,1051.945046
2002,363959,971.0246252
2003,363959,803.6259603
2004,363959,714.2142929
2005,363959,565.3614356
2006,363959,939.8496241
2007,363959,820.1427048
2008,363959,999.140739
2009,363959,848.4210884
1993,365569,853.7813978
1994,365569,1142.752663
1995,365569,872.2197994
1996,365569,775.6748371
1997,365569,769.3964854
1998,365569,936.9261327
1999,365569,1151.675688
2000,365569,1182.592242
2001,365569,1054.340721
2002,365569,987.2642907
2003,365569,848.9396743
2004,365569,749.2657196
2005,365569,648.3654706
2006,365569,989.0609855
2007,365569,846.2241479
2008,365569,1005.469755
2009,365569,877.7935781
2010,365569,810.6223959
2011,365569,746.636403
2012,365569,903.0813134
2013,365569,938.9318711
2014,365569,1092.561839
2015,365569,815.9135784
2016,365569,847.759372
2017,365569,686.6528421
2018,365569,989.5503483
1990,365570,653.7314994
2016,365146,769.0414667
2017,365146,592.5645006
2018,365146,903.3586876
1990,365184,654.2789846
1991,365184,711.2881428
1992,365184,803.0709433
1993,365184,799.0156128
1994,365184,1086.484137
1995,365184,808.7343308
1996,365184,709.0488818
1997,365184,725.1841968
1998,365184,861.4451604
1999,365184,1094.163731
2000,365184,1129.458538
2001,365184,1018.53738
2002,365184,930.1114273
2003,365184,766.6124927
2004,365184,689.1988752
2005,365184,535.7219389
2006,365184,927.9708988
2007,365184,791.4899006
2008,365184,955.8767301
2009,365184,805.4383195
2010,365184,730.5028782
2011,365184,694.9656687
2012,365184,836.9041243
2013,365184,891.2338241
2006,364197,951.5109995
2007,364197,841.4108778
2008,364197,999.0808456
2009,364197,845.7231779
2010,364197,732.0644217
2011,364197,740.4555282
2012,364197,876.7315448
2013,364197,851.5276406
2014,364197,1074.806535
2015,364197,776.5904573
2016,364197,805.5291521
2017,364197,612.3023794
2018,364197,932.001193
1990,364198,658.4752347
1991,364198,717.1749046
1992,364198,776.3975155
1993,364198,788.2208279
1994,364198,1086.295299
1995,364198,816.9801147
1996,364198,699.1540236
1997,364198,708.8076438
1998,364198,869.4744896
1999,364198,1127.955243
2000,364198,1161.440186
2001,364198,1051.945046
2002,364198,971.0246252
2003,364198,803.6259603
2010,364837,738.1272236
2011,364837,740.0938439
2012,364837,878.209857
2013,364837,862.083829
2014,364837,1083.494052
2015,364837,777.3510984
2016,364837,801.2050123
2017,364837,622.7192906
2018,364837,933.1491919
1990,365730,640.7545526
1991,365730,739.590267
1992,365730,728.7992304
1993,365730,769.9296284
1994,365730,1070.320026
1995,365730,773.7662297
1996,365730,676.4343791
1997,365730,677.6536919
1998,365730,857.7653497
1999,365730,1113.189064
2000,365730,1120.850053
2001,365730,1004.459802
2002,365730,935.1037965
2003,365730,770.2854678
2004,365730,693.4235709
2005,365730,557.9423088
2006,365730,908.1167475
2007,365730,797.6644385
2010,364384,736.2035456
2011,364384,727.6325747
2012,364384,865.546073
2013,364384,877.1775934
2014,364384,1077.423665
2015,364384,769.609654
2016,364384,791.0140801
2017,364384,630.7238187
2018,364384,922.4922049
1990,364385,648.5925542
1991,364385,693.7988261
1992,364385,811.6092588
1993,364385,804.1300117
1994,364385,1082.133968
1995,364385,821.2607996
1996,364385,721.4590788
1997,364385,740.19245
1998,364385,849.5310589
1999,364385,1090.869423
2000,364385,1121.3528
2001,364385,1009.774618
2002,364385,925.4289363
2003,364385,766.1308858
2004,364385,692.3289947
2005,364385,525.6297044
2006,364385,938.0159087
2007,364385,792.1921541
2016,365306,804.6476448
2017,365306,649.6881497
2018,365306,926.8871422
1990,365360,661.1482823
1991,365360,721.9278361
1992,365360,801.6417623
1993,365360,805.8926873
1994,365360,1095.890411
1995,365360,811.1221063
1996,365360,711.5108221
1997,365360,721.7402601
1998,365360,873.5608086
1999,365360,1102.244169
2000,365360,1138.563133
2001,365360,1030.715316
2002,365360,941.8324292
2003,365360,779.411077
2004,365360,695.4199641
2005,365360,547.7051156
2006,365360,931.1333755
2007,365360,801.2050123
2008,365360,972.3275577
2009,365360,816.0201067
2010,365360,739.4808844
2011,365360,706.2246642
2012,365360,841.9776371
2013,365360,893.1920899
1997,364931,685.2412735
1998,364931,858.6639189
1999,364931,1137.138958
2000,364931,1144.243312
2001,364931,1029.844905
2002,364931,965.7730047
2003,364931,796.0008915
2004,364931,710.4290992
2005,364931,566.1231884
2006,364931,928.0570198
2007,364931,817.5411632
2008,364931,981.2387158
2009,364931,837.338603
2010,364931,729.4690924
2011,364931,731.6038219
2012,364931,871.8243797
2013,364931,853.8251366
2014,364931,1068.764295
2015,364931,768.745868
2016,364931,771.4025641
2017,364931,593.4929434
2018,364931,905.0265173
1990,364986,642.7561383
1991,364986,738.4106449
1992,364986,718.9796241
1993,364986,774.8214037
1994,364986,1079.633788
2004,364198,714.2142929
2005,364198,565.3614356
2006,364198,939.8496241
2007,364198,820.1427048
2008,364198,999.140739
2009,364198,848.4210884
2010,364198,745.7900154
2011,364198,742.6772028
2012,364198,871.2622848
2013,364198,879.1054223
2014,364198,1090.702849
2015,364198,767.8132678
2016,364198,798.7348041
2017,364198,646.7050378
2018,364198,933.2014409
1990,364199,658.4752347
1991,364199,717.1749046
1992,364199,776.3975155
1993,364199,788.2208279
1994,364199,1086.295299
1995,364199,816.9801147
1996,364199,699.1540236
1997,364199,708.8076438
1998,364199,869.4744896
1999,364199,1127.955243
2000,364199,1161.440186
2001,364199,1051.945046
2008,365730,950.8957438
2009,365730,815.2749923
2010,365730,726.1847705
2011,365730,710.5401526
2012,365730,857.1771442
2013,365730,850.3112139
2014,365730,1054.007336
2015,365730,756.2351589
2016,365730,741.5317079
2017,365730,582.8320977
2018,365730,882.8618851
1990,365752,646.6130409
1991,365752,741.3887694
1992,365752,735.5320839
1993,365752,773.0962505
1994,365752,1069.88488
1995,365752,773.0245358
1996,365752,675.8126647
1997,365752,680.7722681
1998,365752,861.8015099
1999,365752,1110.592834
2000,365752,1121.377949
2001,365752,1003.310926
2002,365752,932.1749506
2003,365752,768.4150671
2004,365752,692.4248719
2005,365752,561.621063
2008,364385,950.1187648
2009,364385,814.3455105
2010,364385,730.6630036
2011,364385,697.5057195
2012,364385,853.2423208
2013,364385,906.7498459
2014,364385,1106.096806
2015,364385,763.9185968
2016,364385,790.1765254
2017,364385,657.0302234
2018,364385,925.1207283
1990,364400,641.9803811
1991,364400,729.8311171
1992,364400,716.7122973
1993,364400,782.9014327
1994,364400,1088.328762
1995,364400,819.2289417
1996,364400,687.6727778
1997,364400,690.7985631
1998,364400,860.4667171
1999,364400,1160.658325
2000,364400,1168.388092
2001,364400,1055.030385
2002,364400,993.2656588
2003,364400,819.5243481
2004,364400,725.3419988
2005,364400,573.6049927
2006,365752,910.3985725
2007,365752,793.0717254
2008,365752,943.022576
2009,365752,803.7939072
2010,365752,728.2154353
2011,365752,699.0367274
2012,365752,850.991405
2013,365752,850.1232679
2014,365752,1042.057438
2015,365752,748.077441
2016,365752,741.2458861
2017,365752,586.6891955
2018,365752,890.4085194
1990,365753,731.8179822
1991,365753,766.6360012
1992,365753,827.3762245
1993,365753,843.0850167
1994,365753,1122.082585
1995,365753,864.0951196
1996,365753,763.3937432
1997,365753,767.6718049
1998,365753,920.5560158
1999,365753,1139.004055
2000,365753,1174.205063
2001,365753,1046.003222
2002,365753,967.735692
2003,365753,823.9268353
1991,365570,708.7975958
1992,365570,808.3682279
1993,365570,798.5434567
1994,365570,1083.705406
1995,365570,808.2114281
1996,365570,710.5098619
1997,365570,730.3854975
1998,365570,857.2359285
1999,365570,1090.607687
2000,365570,1125.593751
2001,365570,1013.643643
2002,365570,923.5998227
2003,365570,759.7514093
2004,365570,686.8226212
2005,365570,529.8406239
2006,365570,927.1965286
2007,365570,787.1536524
2008,365570,946.2349312
2009,365570,798.5562104
2010,365570,727.664343
2011,365570,686.4925722
2012,365570,833.6112037
2013,365570,892.3313048
2014,365570,1072.547085
2015,365570,765.8609809
2016,365570,772.0219254
2017,365570,624.796941
2010,363959,745.7900154
2011,363959,742.6772028
2012,363959,871.2622848
2013,363959,879.1054223
2014,363959,1090.702849
2015,363959,767.8132678
2016,363959,798.7348041
2017,363959,646.7050378
2018,363959,933.2014409
1990,365992,645.8362934
1991,365992,737.1586955
1992,365992,735.9001531
1993,365992,778.4766768
1994,365992,1081.665765
1995,365992,795.5449483
1996,365992,682.3889071
1997,365992,686.8981055
1998,365992,865.4861436
1999,365992,1131.324102
2000,365992,1143.432126
2001,365992,1030.991608
2002,365992,960.0245766
2003,365992,789.9268528
2004,365992,707.2635971
2005,365992,566.713515
2006,365992,925.531718
2007,365992,815.1553686
1995,364986,793.4870582
1996,364986,684.6501438
1997,364986,685.7393642
1998,364986,857.1624494
1999,364986,1134.970718
2000,364986,1140.432908
2001,364986,1026.504342
2002,364986,963.0385793
2003,364986,794.0793444
2004,364986,710.3281716
2005,364986,565.4253695
2006,364986,926.4921156
2007,364986,815.8070779
2008,364986,981.7781967
2009,364986,841.170236
2010,364986,730.7057156
2011,364986,734.7538575
2012,364986,872.7069625
2013,364986,857.559386
2014,364986,1068.421727
2015,364986,768.556804
2016,364986,766.189586
2017,364986,590.4581956
2018,364986,897.5210469
1990,364987,657.8687683
1991,364987,741.487721
1992,364987,756.5784496
2014,365360,1074.9914
2015,365360,776.7110945
2016,365360,786.2129694
2017,365360,633.3844263
2018,365360,902.217651
1990,365457,640.3934577
1991,365457,736.6156929
1992,365457,729.6074712
1993,365457,770.3329379
1994,365457,1069.724653
1995,365457,775.1337106
1996,365457,673.0471537
1997,365457,678.1500068
1998,365457,857.8978072
1999,365457,1114.876918
2000,365457,1126.938334
2001,365457,1008.69495
2002,365457,938.9318711
2003,365457,771.5573113
2004,365457,693.9914223
2005,365457,557.9174059
2006,365457,911.8596466
2007,365457,797.3210014
2008,365457,950.3715953
2009,365457,808.7604937
2010,365457,724.847782
2011,365457,704.4535554
2006,364400,946.9876323
2007,364400,838.6869517
2008,364400,996.0953064
2009,364400,844.880027
2010,364400,731.068969
2011,364400,740.2910825
2012,364400,876.9160616
2013,364400,854.3211564
2014,364400,1071.39796
2015,364400,775.00155
2016,364400,797.28286
2017,364400,604.1784985
2018,364400,923.7704615
1990,364417,649.8063577
1991,364417,730.2468234
1992,364417,740.5322946
1993,364417,786.8687346
1994,364417,1092.681221
1995,364417,819.0410667
1996,364417,692.108578
1997,364417,696.3012478
1998,364417,867.4832576
1999,364417,1153.322723
2000,364417,1167.869572
2001,364417,1057.037757
2002,364417,991.1785112
2003,364417,816.353187
2004,365753,738.465174
2005,365753,621.9988555
2006,365753,973.3117907
2007,365753,834.056182
2008,365753,998.6817401
2009,365753,867.2124324
2010,365753,786.250059
2011,365753,725.7631399
2012,365753,887.6422447
2013,365753,936.1893349
2014,365753,1093.206813
2015,365753,816.6732001
2016,365753,842.5167661
2017,365753,676.1508087
2018,365753,965.1019148
1990,365770,669.4605487
1991,365770,730.3534911
1992,365770,806.6727974
1993,365770,809.3234056
1994,365770,1093.135111
1995,365770,807.5978809
1996,365770,716.2708077
1997,365770,728.9586097
1998,365770,874.9825003
1999,365770,1100.0132
2000,365770,1138.952164
2001,365770,1030.354236
2002,364199,971.0246252
2003,364199,803.6259603
2004,364199,714.2142929
2005,364199,565.3614356
2006,364199,939.8496241
2007,364199,820.1427048
2008,364199,999.140739
2009,364199,848.4210884
2010,364199,745.7900154
2011,364199,742.6772028
2012,364199,871.2622848
2013,364199,879.1054223
2014,364199,1090.702849
2015,364199,767.8132678
2016,364199,798.7348041
2017,364199,646.7050378
2018,364199,933.2014409
1990,366187,640.8859608
1991,366187,743.0745452
1992,366187,729.4158838
1993,366187,768.0373573
1994,366187,1066.325443
1995,366187,761.3594835
1996,366187,673.1921425
1997,366187,674.5089575
1998,366187,856.7952431
1999,366187,1102.414287
2018,365570,887.5949727
1990,365592,642.1535261
1991,365592,739.2075695
1992,365592,721.688173
1993,365592,772.9647837
1994,365592,1076.356748
1995,365592,786.5840229
1996,365592,682.8362286
1997,365592,682.7896052
1998,365592,857.0742912
1999,365592,1127.31946
2000,365592,1132.759402
2001,365592,1018.081121
2002,365592,953.0344617
2003,365592,786.1140809
2004,365592,704.7713017
2005,365592,562.8095452
2006,365592,919.6755385
2007,365592,809.598601
2008,365592,971.8361873
2009,365592,834.1953352
2010,365592,729.4265249
2011,365592,728.1624093
2012,365592,868.5833406
2013,365592,856.2670183
2014,365592,1064.327983
2015,365592,765.075819
2014,365184,1075.153209
2015,365184,767.1888666
2016,365184,776.5904573
2017,365184,628.8517168
2018,365184,893.2240027
1990,365286,641.5273483
1991,365286,739.7872372
1992,365286,725.1947148
1993,365286,771.5692175
1994,365286,1073.698677
1995,365286,780.3842612
1996,365286,680.003808
1997,365286,680.3831918
1998,365286,857.5299707
1999,365286,1120.473288
2000,365286,1126.455944
2001,365286,1011.306406
2002,365286,944.1087613
2003,365286,778.3554905
2004,365286,699.2224646
2005,365286,560.5695387
2006,365286,913.7927883
2007,365286,804.0782851
2008,365286,961.8159084
2009,365286,825.6683786
2010,365286,728.0457795
2011,365286,720.2535292
2008,365992,973.1981237
2009,365992,826.4736024
2010,365992,731.3042079
2011,365992,721.2405337
2012,365992,866.3109017
2013,365992,856.0031501
2014,365992,1065.598227
2015,365992,766.6947788
2016,365992,772.9169887
2017,365992,598.8956364
2018,365992,911.9760697
1990,366026,667.9134384
1991,366026,747.618834
1992,366026,763.0325968
1993,366026,787.9723894
1994,366026,1086.673042
1995,366026,793.9784673
1996,366026,693.9432632
1997,366026,699.4376521
1998,366026,880.6072668
1999,366026,1116.196004
2000,366026,1135.56358
2001,366026,1020.59562
2002,366026,940.097018
2003,366026,780.9937364
2004,366026,702.0401286
2005,366026,579.401131
2012,365457,853.0821859
2013,365457,846.2671158
2014,365457,1051.679532
2015,365457,752.4680954
2016,365457,746.5472191
2017,365457,585.1991433
2018,365457,893.2878352
1990,365469,640.4836933
1991,365469,737.3652465
1992,365469,729.405243
1993,365469,770.2261384
1994,365469,1069.88488
1995,365469,774.7853844
1996,365469,673.8998585
1997,365469,678.0212627
1998,365469,857.8536502
1999,365469,1114.429635
2000,365469,1125.391073
2001,365469,1007.617589
2002,365469,937.9631193
2003,365469,771.2359828
2004,365469,693.8469651
2005,365469,557.9236314
2006,365469,910.9127346
2007,365469,797.4100123
2008,365469,950.498061
2009,365469,810.4121756
2004,364417,724.5746747
2005,364417,577.1805883
2006,364417,946.5394518
2007,364417,838.012235
2008,364417,999.3803842
2009,364417,848.9396743
2010,364417,737.6589655
2011,364417,741.9718644
2012,364417,879.2290919
2013,364417,860.3926832
2014,364417,1083.494052
2015,364417,778.9496643
2016,364417,806.8029626
2017,364417,620.578379
2018,364417,935.1912466
1990,364418,646.1033507
1991,364418,684.2004434
1992,364418,826.9656975
1993,364418,807.3370794
1994,364418,1076.009297
1995,364418,824.7150609
1996,364418,731.6038219
1997,364418,752.3661917
1998,364418,841.552496
1999,364418,1085.422772
2000,364418,1107.910481
2001,364418,998.462368
2010,365469,725.1841968
2011,365469,705.9953122
2012,365469,854.1168432
2013,365469,847.2852979
2014,365469,1052.254982
2015,365469,753.4205292
2016,365469,745.2786597
2017,365469,584.5970373
2018,365469,890.6464312
1990,365479,713.0023101
1991,365479,767.4125917
1992,365479,785.0156218
1993,365479,820.9776202
1994,365479,1115.249928
1995,365479,848.2195871
1996,365479,742.2031558
1997,365479,744.4796831
1998,365479,917.3302022
1999,365479,1149.55742
2000,365479,1162.682541
2001,365479,1046.397254
2002,365479,976.4290038
2003,365479,832.2929671
2004,365479,735.1860021
2005,365479,625.0468785
2006,365479,966.9122624
2007,365479,826.9246672
2006,366026,923.0371615
2007,366026,800.5123279
2008,366026,953.7070593
2009,366026,814.6904991
2010,366026,743.9369141
2011,366026,704.5528203
2012,366026,858.5901949
2013,366026,872.1589422
2014,366026,1047.932429
2015,366026,759.8437761
2016,366026,767.7307415
2017,366026,607.8214464
2018,366026,908.0177971
1990,366041,693.4428048
1991,366041,745.0343461
1992,366041,829.2974192
1993,366041,823.5739817
1994,366041,1102.779003
1995,366041,830.2613663
1996,366041,744.6127269
1997,366041,756.8991356
1998,366041,897.4727168
1999,366041,1105.534305
2000,366041,1136.647798
2001,366041,1025.451711
2002,366041,935.7513147
2003,366041,784.2522155
2012,365286,863.4534685
2013,365286,853.679358
2014,365286,1059.524062
2015,365286,761.3131129
2016,365286,749.1422321
2017,365286,585.0142743
2018,365286,885.8651359
1990,365287,640.4672849
1991,365287,737.2456503
1992,365287,729.4371663
1993,365287,770.2498691
1994,365287,1069.861988
1995,365287,774.8454183
1996,365287,673.7545647
1997,365287,678.0488466
1998,365287,857.8683687
1999,365287,1114.504157
2000,365287,1125.669774
2001,365287,1007.800375
2002,365287,938.1215055
2003,365287,771.2954679
2004,365287,693.8758517
2005,365287,557.9236314
2006,365287,911.0621162
2007,365287,797.3972952
2008,365287,950.4799924
2009,365287,810.136427
2002,365770,938.1391073
2003,365770,770.5466258
2004,365770,695.2459085
2005,365770,550.2850477
2006,365770,931.5497261
2007,365770,798.5944737
2008,365770,967.3799481
2009,365770,807.3370794
2010,365770,739.0109078
2011,365770,693.5005132
2012,365770,835.7011533
2013,365770,898.9733724
2014,365770,1057.21656
2015,365770,781.4331484
2016,365770,784.3014227
2017,365770,626.4722097
2018,365770,895.2711776
1990,365874,656.2627151
1991,365874,713.2871123
1992,365874,811.4643686
1993,365874,797.9062939
1994,365874,1083.846354
1995,365874,806.1525563
1996,365874,709.864274
1997,365874,731.3469949
1998,365874,859.4609461
1999,365874,1088.731628
2016,365592,756.9793496
2017,365592,587.2404397
2018,365592,890.0756564
1990,365637,682.9574791
1991,365637,740.598107
1992,365637,797.28286
1993,365637,808.4074373
1994,365637,1108.377114
1995,365637,829.6276631
1996,365637,719.2381829
1997,365637,729.1286912
1998,365637,890.3450978
1999,365637,1124.631683
2000,365637,1155.027836
2001,365637,1039.50104
2002,365637,963.1127805
2003,365637,799.6417605
2004,365637,718.5353376
2005,365637,581.8486495
2006,365637,945.9842967
2007,365637,819.8334099
2008,365637,988.5134734
2009,365637,843.9530762
2010,365637,753.8521847
2011,365637,725.4261879
2012,365637,872.6917304
2013,365637,902.9508434
1993,364987,793.0465677
1994,364987,1099.263493
1995,364987,819.4571916
1996,364987,693.5582311
1997,364987,701.823337
1998,364987,874.6151693
1999,364987,1147.473264
2000,364987,1160.254328
2001,364987,1054.096218
2002,364987,990.0205924
2003,364987,812.2948955
2004,364987,722.2824124
2005,364987,581.3480298
2006,364987,942.4182452
2007,364987,836.4980844
2008,364987,997.3868465
2009,364987,852.4713143
2010,364987,747.3394715
2011,364987,743.1518557
2012,364987,883.2361774
2013,364987,872.3415392
2014,364987,1093.589379
2015,364987,781.5308627
2016,364987,803.0322498
2017,364987,626.252505
2018,364987,938.1391073
1990,364988,657.8687683
2014,365637,1083.987339
2015,365637,787.9351372
2016,365637,808.1461128
2017,365637,646.5712328
2018,365637,937.7696088
1990,365638,750.1200192
1991,365638,776.9645549
1992,365638,833.5973058
1993,365638,852.7620964
1994,365638,1130.071194
1995,365638,880.9175637
1996,365638,777.3390131
1997,365638,779.581209
1998,365638,934.0033251
1999,365638,1149.927555
2000,365638,1183.768171
2001,365638,1049.868766
2002,365638,975.8572906
2003,365638,839.1373668
2004,365638,750.8409419
2005,365638,643.0206538
2006,365638,985.0469867
2007,365638,843.8391305
2008,365638,1006.643849
2009,365638,884.1263947
2010,365638,800.1792401
2011,365638,734.0850364
1991,364988,741.487721
1992,364988,756.5784496
1993,364988,793.0465677
1994,364988,1099.263493
1995,364988,819.4571916
1996,364988,693.5582311
1997,364988,701.823337
1998,364988,874.6151693
1999,364988,1147.473264
2000,364988,1160.254328
2001,364988,1054.096218
2002,364988,990.0205924
2003,364988,812.2948955
2004,364988,722.2824124
2005,364988,581.3480298
2006,364988,942.4182452
2007,364988,836.4980844
2008,364988,997.3868465
2009,364988,852.4713143
2010,364988,747.3394715
2011,364988,743.1518557
2012,364988,883.2361774
2013,364988,872.3415392
2014,364988,1093.589379
2015,364988,781.5308627
2016,364988,803.0322498
2017,364988,626.252505
2000,366187,1107.615967
2001,366187,991.532314
2002,366187,920.488227
2003,366187,758.4376185
2004,366187,686.0027989
2005,366187,554.5819561
2006,366187,899.1026955
2007,366187,787.9723894
2008,366187,937.1719898
2009,366187,803.1612427
2010,366187,724.847782
2011,366187,698.3337756
2012,366187,847.9031355
2013,366187,849.1992051
2014,366187,1040.431155
2015,366187,746.4803452
2016,366187,726.7336231
2017,366187,577.4138787
2018,366187,866.7614326
1990,366336,660.1270084
1991,366336,749.1534566
1992,366336,753.6022186
1993,366336,781.9708794
1994,366336,1074.875852
1995,366336,774.3174392
1996,366336,682.6218139
1997,366336,692.348168
2004,366041,703.4624421
2005,366041,576.8875761
2006,366041,943.6989223
2007,366041,802.5939838
2008,366041,950.7149376
2009,366041,810.0839247
2010,366041,763.1607064
2011,366041,687.3041183
2012,366041,845.7231779
2013,366041,915.566461
2014,366041,1047.186211
2015,366041,791.4397873
2016,366041,791.8534121
2017,366041,632.079288
2018,366041,906.7662901
1990,366069,661.6207061
1991,366069,748.0550569
1992,366069,757.2315614
1993,366069,783.85878
1994,366069,1078.492699
1995,366069,779.581209
1996,366069,684.9502726
1997,366069,695.1975752
1998,366069,876.1938141
1999,366069,1106.145746
2000,366069,1121.88117
2001,366069,1000.560314
2010,365287,725.1316114
2011,365287,705.736224
2012,365287,853.9417953
2013,365287,847.1130388
2014,365287,1052.166411
2015,365287,753.2616228
2016,365287,745.4897868
2017,365287,584.6995814
2018,365287,891.0908734
1990,366683,658.5185966
1991,366683,748.3685565
1992,366683,757.4609908
1993,366683,775.5184341
1994,366683,1068.193471
1995,366683,758.6102261
1996,366683,675.0280137
1997,366683,685.9839754
1998,366683,872.2958828
1999,366683,1090.393632
2000,366683,1102.535832
2001,366683,983.0715086
2002,366683,902.510785
2003,366683,746.0014323
2004,366683,676.3062856
2005,366683,565.783667
2006,366683,896.9253399
2007,366683,774.4493665
2000,365874,1125.644431
2001,365874,1013.335495
2002,365874,922.9519696
2003,365874,756.6013468
2004,365874,684.7345284
2005,365874,530.1945814
2006,365874,924.2656709
2007,365874,783.7850548
2008,365874,941.1941872
2009,365874,790.1140925
2010,365874,726.9660798
2011,365874,678.2603977
2012,365874,826.0776183
2013,365874,891.8856246
2014,365874,1061.774012
2015,365874,767.4714884
2016,365874,767.1300132
2017,365874,617.1848963
2018,365874,878.8581874
1990,365914,664.0723573
1991,365914,726.712498
1992,365914,802.3106547
1993,365914,805.9446477
1994,365914,1090.679057
1995,365914,802.864621
1996,365914,710.2878086
1997,365914,723.452896
2002,366069,926.8355979
2003,366069,767.2595025
2004,366069,690.7222192
2005,366069,572.3312195
2006,366069,913.7092943
2007,366069,789.1538692
2008,366069,938.35038
2009,366069,800.307318
2010,366069,738.2362061
2011,366069,688.0891764
2012,366069,846.7257117
2013,366069,863.4236474
2014,366069,1029.018317
2015,366069,744.8345722
2016,366069,746.4803452
2017,366069,600.5933863
2018,366069,895.3994377
1990,366070,681.756204
1991,366070,752.1398378
1992,366070,778.3676075
1993,366070,795.8108517
1994,366070,1090.631476
1995,366070,799.2582883
1996,366070,706.0551288
1997,366070,712.4333875
1998,366070,890.0122822
1999,366070,1112.792664
2018,364988,938.1391073
1990,365001,642.7561383
1991,365001,738.4106449
1992,365001,718.9796241
1993,365001,774.8214037
1994,365001,1079.633788
1995,365001,793.4870582
1996,365001,684.6501438
1997,365001,685.7393642
1998,365001,857.1624494
1999,365001,1134.970718
2000,365001,1140.432908
2001,365001,1026.504342
2002,365001,963.0385793
2003,365001,794.0793444
2004,365001,710.3281716
2005,365001,565.4253695
2006,365001,926.4921156
2007,365001,815.8070779
2008,365001,981.7781967
2009,365001,841.170236
2010,365001,730.7057156
2011,365001,734.7538575
2012,365001,872.7069625
2013,365001,857.559386
2014,365001,1068.421727
2015,365001,768.556804
1998,366336,873.9272543
1999,366336,1103.363051
2000,366336,1116.245842
2001,366336,994.5696497
2002,366336,922.3390518
2003,366336,763.6269224
2004,366336,688.3923286
2005,366336,570.4831993
2006,366336,910.6307028
2007,366336,785.8793204
2008,366336,932.8358209
2009,366336,796.2037008
2010,366336,736.6591036
2011,366336,685.1567639
2012,366336,844.7372867
2013,366336,860.4519093
2014,366336,1023.813912
2015,366336,740.6090769
2016,366336,738.5197111
2017,366336,596.7085556
2018,366336,890.7733694
1990,366357,658.8222893
1991,366357,750.6267734
1992,366357,747.2166181
1993,366357,778.5372842
1994,366357,1070.182573
1995,366357,768.9586762
2012,365638,902.4619161
2013,365638,947.4182852
2014,365638,1103.095285
2015,365638,827.0477703
2016,365638,859.0770077
2017,365638,689.8264397
2018,365638,985.2216749
1990,365639,750.1200192
1991,365639,776.9645549
1992,365639,833.5973058
1993,365639,852.7620964
1994,365639,1130.071194
1995,365639,880.9175637
1996,365639,777.3390131
1997,365639,779.581209
1998,365639,934.0033251
1999,365639,1149.927555
2000,365639,1183.768171
2001,365639,1049.868766
2002,365639,975.8572906
2003,365639,839.1373668
2004,365639,750.8409419
2005,365639,643.0206538
2006,365639,985.0469867
2007,365639,843.8391305
2008,365639,1006.643849
2009,365639,884.1263947
2016,365001,766.189586
2017,365001,590.4581956
2018,365001,897.5210469
1990,365042,675.6848066
